phase,window_s,mode,method,cluster_id,n_members,n_cheaters,cheater_rate,fisher_p,latency_median,is_high_risk,member_ids
T3_post,2,cheaters_only,kmeans_k2,0,23,23,,,13.550000000000011,False,110;206;223;224;232;235;237;259;284;308;309;350;361;362;378;388;401;403;411;413;431;442;469
T3_post,2,cheaters_only,kmeans_k2,1,33,33,,,12.591999999999999,False,8;30;103;112;158;160;189;198;210;229;230;234;248;251;256;310;321;323;329;348;355;357;380;381;402;415;416;421;427;432;440;445;471
T3_post,5,cheaters_only,hdbscan,-1,37,37,,,12.102499999999992,False,103;112;189;206;223;224;229;230;235;237;248;251;256;284;308;310;321;323;329;350;355;357;361;362;378;380;388;401;403;411;413;415;427;431;440;469;471
T3_post,5,cheaters_only,hdbscan,0,5,5,,,13.900000000000006,False,158;210;232;234;259
T3_post,5,cheaters_only,hdbscan,1,7,7,,,14.067000000000007,False,30;110;198;309;381;421;445
T3_post,5,cheaters_only,kmeans_k5,0,10,10,,,18.0,False,112;198;210;259;309;321;380;413;440;469
T3_post,5,cheaters_only,kmeans_k5,1,11,11,,,13.900000000000006,False,158;189;206;230;232;234;235;323;350;403;427
T3_post,5,cheaters_only,kmeans_k5,2,10,10,,,11.352499999999992,False,223;224;237;284;310;357;378;401;411;431
T3_post,5,cheaters_only,kmeans_k5,3,11,11,,,11.849999999999994,False,30;103;110;248;256;308;329;362;381;421;445
T3_post,5,cheaters_only,kmeans_k5,4,7,7,,,13.650000000000006,False,229;251;355;361;388;415;471
T3_pre,2,cheaters_only,hdbscan,-1,37,37,,,13.650000000000006,False,8;103;160;189;206;223;229;232;234;235;237;251;308;309;310;323;329;334;348;355;357;361;373;378;381;388;402;413;415;416;427;431;432;440;442;445;469
T3_pre,2,cheaters_only,hdbscan,0,13,13,,,12.457999999999998,False,30;110;112;158;210;230;248;273;321;350;380;403;411
T3_pre,2,cheaters_only,hdbscan,1,8,8,,,12.591999999999999,False,198;224;256;259;362;401;421;471
T3_pre,2,cheaters_only,kmeans_k3,0,22,22,,,13.550000000000011,False,30;158;189;210;229;230;234;251;259;273;321;350;355;357;361;380;388;411;415;427;445;471
T3_pre,2,cheaters_only,kmeans_k3,1,16,16,,,11.860499999999988,False,8;103;110;112;160;223;248;310;334;373;378;403;413;431;432;440
T3_pre,2,cheaters_only,kmeans_k3,2,20,20,,,13.617000000000004,False,198;206;224;232;235;237;256;308;309;323;329;348;362;381;401;402;416;421;442;469
T3_pre,5,cheaters_only,hdbscan,-1,25,25,,,12.844499999999996,False,8;103;110;112;158;198;206;230;232;234;251;273;310;321;323;334;348;355;378;380;401;411;416;427;440
T3_pre,5,cheaters_only,hdbscan,0,10,10,,,11.216499999999996,False,210;237;350;373;381;388;403;415;432;445
T3_pre,5,cheaters_only,hdbscan,1,21,21,,,15.834000000000003,False,30;160;189;223;224;229;235;248;256;259;284;329;357;361;362;402;421;431;442;469;471
T3_pre,5,cheaters_only,kmeans_k2,0,29,29,,,12.35499999999999,False,8;30;112;158;160;189;223;224;229;235;248;256;259;284;329;334;348;357;361;362;378;402;411;421;427;431;442;469;471
T3_pre,5,cheaters_only,kmeans_k2,1,27,27,,,12.349999999999994,False,103;110;198;206;210;230;232;234;237;251;273;310;321;323;350;355;373;380;381;388;401;403;415;416;432;440;445
T3_pre,10,cheaters_only,hdbscan,-1,36,36,,,15.667000000000002,False,110;112;158;189;206;210;223;224;230;235;248;251;259;273;284;310;323;329;355;357;361;362;373;402;411;415;416;421;427;431;432;440;442;445;469;471
T3_pre,10,cheaters_only,kmeans_k3,0,11,11,,,13.650000000000006,False,206;223;251;310;323;329;373;415;416;431;440
T3_pre,10,cheaters_only,kmeans_k3,1,14,14,,,18.291500000000006,False,112;189;224;235;248;284;355;357;361;402;411;427;442;471
T3_pre,10,cheaters_only,kmeans_k3,2,11,11,,,11.550000000000011,False,110;158;210;230;259;273;362;421;432;445;469
T4_post,2,cheaters_only,hdbscan,-1,39,39,,,13.983500000000006,False,8;103;110;189;206;229;230;232;234;235;248;256;273;308;309;321;323;329;334;350;355;361;378;380;381;388;401;402;411;413;415;416;421;431;432;440;442;445;469
T4_post,2,cheaters_only,hdbscan,0,7,7,,,10.349999999999994,False,158;210;223;237;259;310;362
T4_post,2,cheaters_only,hdbscan,1,13,13,,,13.334000000000003,False,30;112;160;198;224;251;284;348;357;373;403;427;471
T4_post,2,cheaters_only,kmeans_k3,0,16,16,,,11.550000000000011,False,158;210;223;237;259;310;355;362;378;380;411;413;416;432;440;445
T4_post,2,cheaters_only,kmeans_k3,1,20,20,,,14.417000000000002,False,8;30;189;198;206;224;230;248;256;273;284;323;329;350;381;388;402;421;431;469
T4_post,2,cheaters_only,kmeans_k3,2,23,23,,,13.650000000000006,False,103;110;112;160;229;232;234;235;251;308;309;321;334;348;357;361;373;401;403;415;427;442;471
T4_post,5,cheaters_only,hdbscan,-1,34,34,,,11.849999999999994,False,30;103;110;158;189;198;206;210;223;230;234;237;248;256;259;273;284;308;309;323;350;357;378;380;381;402;403;411;413;415;427;432;445;471
T4_post,5,cheaters_only,hdbscan,0,12,12,,,15.608500000000006,False,229;251;310;321;355;361;373;388;416;431;440;442
T4_post,5,cheaters_only,hdbscan,1,13,13,,,13.900000000000006,False,8;112;160;224;232;235;329;334;348;362;401;421;469
T4_post,5,cheaters_only,kmeans_k3,0,17,17,,,13.550000000000011,False,8;160;210;224;230;237;248;256;308;309;329;334;348;411;427;445;469
T4_post,5,cheaters_only,kmeans_k3,1,19,19,,,16.866500000000002,False,30;110;158;229;234;251;284;321;355;357;361;373;380;388;416;431;440;442;471
T4_post,5,cheaters_only,kmeans_k3,2,23,23,,,11.365999999999984,False,103;112;189;198;206;223;232;235;259;273;310;323;350;362;378;381;401;402;403;413;415;421;432
T4_post,10,cheaters_only,hdbscan,-1,49,49,,,13.725000000000009,False,8;30;103;112;158;189;198;206;210;223;224;230;232;234;235;237;248;256;259;284;308;309;310;321;323;329;334;348;350;355;361;373;378;380;388;401;402;403;411;415;416;421;427;431;432;440;445;469;471
T4_post,10,cheaters_only,hdbscan,0,5,5,,,13.650000000000006,False,110;251;357;413;442
T4_post,10,cheaters_only,hdbscan,1,5,5,,,9.36699999999999,False,160;229;273;362;381
T4_post,10,cheaters_only,kmeans_k2,0,32,32,,,11.067000000000007,False,30;110;112;160;189;198;206;223;229;230;235;251;259;273;284;310;321;329;334;357;362;378;380;381;402;413;427;431;432;440;442;445
T4_post,10,cheaters_only,kmeans_k2,1,27,27,,,16.165999999999997,False,8;103;158;210;224;232;234;237;248;256;308;309;323;348;350;355;361;373;388;401;403;411;415;416;421;469;471
T4_pre,2,cheaters_only,hdbscan,-1,59,59,,,12.844499999999996,False,8;30;103;110;112;158;160;189;198;206;210;223;224;229;230;232;234;235;237;248;251;256;259;273;284;308;309;310;321;323;329;334;348;350;355;357;361;362;373;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T4_pre,2,cheaters_only,kmeans_k3,0,20,20,,,10.116499999999988,False,30;103;160;229;234;237;251;256;259;308;309;321;329;334;357;381;403;415;421;442
T4_pre,2,cheaters_only,kmeans_k3,1,23,23,,,15.5,False,8;112;158;189;198;206;210;223;224;230;232;248;273;310;350;361;373;378;388;401;416;427;440
T4_pre,2,cheaters_only,kmeans_k3,2,16,16,,,14.067000000000007,False,110;235;284;323;348;355;362;380;402;411;413;431;432;445;469;471
T4_pre,5,cheaters_only,hdbscan,-1,59,59,,,12.844499999999996,False,8;30;103;110;112;158;160;189;198;206;210;223;224;229;230;232;234;235;237;248;251;256;259;273;284;308;309;310;321;323;329;334;348;350;355;357;361;362;373;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T4_pre,5,cheaters_only,kmeans_k4,0,18,18,,,12.207999999999998,False,30;110;158;160;206;210;235;251;259;321;348;355;357;381;411;415;442;445
T4_pre,5,cheaters_only,kmeans_k4,1,14,14,,,13.450500000000005,False,112;230;237;248;284;308;309;323;329;373;421;427;431;432
T4_pre,5,cheaters_only,kmeans_k4,2,11,11,,,11.299999999999985,False,8;189;223;224;229;256;273;334;388;403;413
T4_pre,5,cheaters_only,kmeans_k4,3,16,16,,,16.165999999999997,False,103;198;232;234;310;350;361;362;378;380;401;402;416;440;469;471
T4_pre,10,cheaters_only,hdbscan,-1,40,40,,,12.35499999999999,False,8;30;112;160;189;206;210;223;224;235;237;248;256;259;284;310;321;323;329;334;350;355;357;362;378;380;401;402;403;413;416;421;427;431;432;440;442;445;469;471
T4_pre,10,cheaters_only,kmeans_k3,0,14,14,,,11.860499999999988,False,30;160;189;223;224;235;284;321;350;378;403;413;416;445
T4_pre,10,cheaters_only,kmeans_k3,1,13,13,,,11.700000000000003,False,8;210;256;259;310;334;355;357;362;380;401;442;471
T4_pre,10,cheaters_only,kmeans_k3,2,13,13,,,15.834000000000003,False,112;206;237;248;323;329;402;421;427;431;432;440;469
T5_Epost,2,cheaters_only,hdbscan,-1,55,55,,,12.844499999999996,False,8;30;103;110;112;158;189;198;206;210;223;224;229;230;232;234;235;237;248;256;259;284;308;309;310;321;323;329;334;348;350;355;357;361;362;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T5_Epost,2,cheaters_only,kmeans_k2,0,24,24,,,15.834000000000003,False,30;110;112;234;235;248;259;284;308;309;321;357;378;380;381;388;402;411;415;421;432;440;445;471
T5_Epost,2,cheaters_only,kmeans_k2,1,31,31,,,11.365999999999984,False,8;103;158;189;198;206;210;223;224;229;230;232;237;256;310;323;329;334;348;350;355;361;362;401;403;413;416;427;431;442;469
T5_Epost,5,cheaters_only,hdbscan,-1,15,15,,,12.35499999999999,False,206;223;256;321;350;355;378;381;402;411;415;427;432;440;445
T5_Epost,5,cheaters_only,hdbscan,0,5,5,,,10.36699999999999,False,112;224;310;401;413
T5_Epost,5,cheaters_only,hdbscan,1,32,32,,,13.334000000000003,False,8;30;110;158;189;198;210;229;230;232;234;235;237;248;259;284;308;323;329;334;348;357;361;362;380;388;403;416;431;442;469;471
T5_Epost,5,cheaters_only,kmeans_k5,0,11,11,,,11.365999999999984,False,30;198;223;229;237;259;378;403;416;431;445
T5_Epost,5,cheaters_only,kmeans_k5,1,11,11,,,11.550000000000011,False,158;230;248;256;284;334;348;357;362;469;471
T5_Epost,5,cheaters_only,kmeans_k5,2,12,12,,,13.725000000000009,False,189;206;210;232;234;323;329;350;388;411;427;442
T5_Epost,5,cheaters_only,kmeans_k5,3,11,11,,,25.4135,False,8;110;235;308;321;355;361;380;381;432;440
T5_Epost,5,cheaters_only,kmeans_k5,4,7,7,,,10.36699999999999,False,112;224;310;401;402;413;415
T5_Epre,2,cheaters_only,hdbscan,-1,58,58,,,12.35499999999999,False,8;30;103;110;112;158;160;189;198;206;210;223;224;229;230;232;234;235;237;248;251;256;259;273;284;308;309;310;321;323;329;334;348;350;355;357;361;362;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T5_Epre,2,cheaters_only,kmeans_k3,0,20,20,,,13.442000000000007,False,8;110;158;198;210;229;230;232;273;329;350;378;411;413;416;427;431;440;442;469
T5_Epre,2,cheaters_only,kmeans_k3,1,18,18,,,16.783500000000004,False,103;112;224;234;235;248;251;256;259;308;309;310;361;402;403;415;421;432
T5_Epre,2,cheaters_only,kmeans_k3,2,20,20,,,9.049999999999985,False,30;160;189;206;223;237;284;321;323;334;348;355;357;362;380;381;388;401;445;471
T5_Epre,5,cheaters_only,hdbscan,-1,42,42,,,11.457999999999998,False,8;30;112;158;160;189;198;223;224;229;232;237;273;284;308;309;310;321;323;348;350;355;357;362;378;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469
T5_Epre,5,cheaters_only,hdbscan,0,9,9,,,16.165999999999997,False,103;110;206;230;234;248;259;361;471
T5_Epre,5,cheaters_only,hdbscan,1,5,5,,,14.924999999999997,False,210;235;256;329;380
T5_Epre,5,cheaters_only,kmeans_k5,0,9,9,,,11.849999999999994,False,112;210;235;256;329;388;431;432;442
T5_Epre,5,cheaters_only,kmeans_k5,1,10,10,,,9.3335,False,8;158;160;223;224;321;348;362;411;427
T5_Epre,5,cheaters_only,kmeans_k5,2,15,15,,,11.299999999999985,False,103;110;206;229;230;234;248;259;308;310;323;401;402;415;471
T5_Epre,5,cheaters_only,kmeans_k5,3,9,9,,,13.900000000000006,False,198;232;284;309;357;378;413;416;469
T5_Epre,5,cheaters_only,kmeans_k5,4,13,13,,,14.950500000000005,False,30;189;237;273;350;355;361;380;381;403;421;440;445
T5_Epre,10,cheaters_only,hdbscan,-1,40,40,,,11.849999999999994,False,8;103;110;112;158;160;189;206;223;224;229;230;232;235;237;248;256;273;284;308;310;321;323;329;348;355;357;378;380;388;402;415;416;427;431;432;440;442;445;469
T5_Epre,10,cheaters_only,kmeans_k3,0,16,16,,,11.099999999999994,False,110;158;160;189;224;248;256;273;284;321;323;348;388;402;416;445
T5_Epre,10,cheaters_only,kmeans_k3,1,12,12,,,12.599999999999994,False,8;103;112;206;229;232;237;308;355;415;427;432
T5_Epre,10,cheaters_only,kmeans_k3,2,12,12,,,12.35499999999999,False,223;230;235;310;329;357;378;380;431;440;442;469
T5_alone,2,cheaters_only,hdbscan,-1,59,59,,,12.844499999999996,False,8;30;103;110;112;158;160;189;198;206;210;223;224;229;230;232;234;235;237;248;251;256;259;273;284;308;309;310;321;323;329;334;348;350;355;357;361;362;373;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T5_alone,2,cheaters_only,kmeans_k3,0,21,21,,,13.650000000000006,False,8;160;189;198;210;232;235;251;308;321;323;350;355;378;381;388;401;402;403;431;432
T5_alone,2,cheaters_only,kmeans_k3,1,20,20,,,10.833499999999987,False,30;110;206;223;224;229;230;237;248;273;310;334;361;413;415;421;427;440;445;469
T5_alone,2,cheaters_only,kmeans_k3,2,18,18,,,11.849999999999994,False,103;112;158;234;256;259;284;309;329;348;357;362;373;380;411;416;442;471
T5_alone,5,cheaters_only,hdbscan,-1,59,59,,,12.844499999999996,False,8;30;103;110;112;158;160;189;198;206;210;223;224;229;230;232;234;235;237;248;251;256;259;273;284;308;309;310;321;323;329;334;348;350;355;357;361;362;373;378;380;381;388;401;402;403;411;413;415;416;421;427;431;432;440;442;445;469;471
T5_alone,5,cheaters_only,kmeans_k3,0,18,18,,,11.860499999999988,False,103;112;160;223;234;248;321;348;355;373;378;403;413;415;416;421;442;469
T5_alone,5,cheaters_only,kmeans_k3,1,22,22,,,14.783500000000004,False,30;110;189;198;206;224;229;232;237;273;308;309;334;350;357;361;362;381;402;427;431;445
T5_alone,5,cheaters_only,kmeans_k3,2,19,19,,,10.966499999999996,False,8;158;210;230;235;251;256;259;284;310;323;329;380;388;401;411;432;440;471
T5_alone,10,cheaters_only,hdbscan,-1,35,35,,,14.575000000000003,False,8;30;110;112;160;189;198;206;229;251;256;259;308;309;329;355;357;361;362;373;378;380;388;401;402;411;413;416;421;427;431;432;440;442;471
T5_alone,10,cheaters_only,hdbscan,0,5,5,,,20.5,False,234;235;248;321;334
T5_alone,10,cheaters_only,hdbscan,1,19,19,,,9.300000000000011,False,103;158;210;223;224;230;232;237;273;284;310;323;348;350;381;403;415;445;469
T5_alone,10,cheaters_only,kmeans_k2,0,25,25,,,14.950500000000005,False,8;30;103;110;112;160;189;224;230;256;259;284;308;309;310;355;357;361;380;381;402;413;421;432;445
T5_alone,10,cheaters_only,kmeans_k2,1,34,34,,,11.9525,False,158;198;206;210;223;229;232;234;235;237;248;251;273;321;323;329;334;348;350;362;373;378;388;401;403;411;415;416;427;431;440;442;469;471
T5_postcheating,2,cheaters_only,hdbscan,-1,40,40,,,13.442000000000007,False,8;103;112;160;198;206;210;224;229;230;232;234;235;248;256;259;273;284;310;329;334;348;350;357;361;362;378;388;401;403;411;415;416;421;427;431;440;445;469;471
T5_postcheating,2,cheaters_only,hdbscan,0,6,6,,,9.708499999999987,False,110;321;323;373;413;442
T5_postcheating,2,cheaters_only,hdbscan,1,11,11,,,11.067000000000007,False,30;158;223;237;251;308;309;355;381;402;432
T5_postcheating,2,cheaters_only,kmeans_k3,0,18,18,,,10.358499999999992,False,30;158;229;235;248;259;284;321;323;350;401;413;415;416;427;442;469;471
T5_postcheating,2,cheaters_only,kmeans_k3,1,23,23,,,13.650000000000006,False,8;112;160;210;223;232;234;237;251;256;273;308;309;329;348;355;362;381;402;403;421;432;445
T5_postcheating,2,cheaters_only,kmeans_k3,2,16,16,,,14.525000000000006,False,103;110;198;206;224;230;310;334;357;361;373;378;388;411;431;440
T5_postcheating,5,cheaters_only,hdbscan,-1,30,30,,,12.442000000000007,False,103;112;158;160;198;223;224;235;237;308;309;310;321;323;329;348;350;357;361;362;411;413;415;416;427;431;432;440;469;471
T5_postcheating,5,cheaters_only,hdbscan,0,19,19,,,13.650000000000006,False,8;110;229;232;248;251;256;259;273;284;334;355;373;388;401;402;403;421;445
T5_postcheating,5,cheaters_only,hdbscan,1,7,7,,,4.937999999999988,False,30;206;210;230;378;381;442
T5_postcheating,5,cheaters_only,kmeans_k2,0,28,28,,,13.983500000000006,False,8;112;198;224;229;232;235;248;251;256;259;273;284;329;348;355;361;362;373;388;402;403;415;416;421;445;469;471
T5_postcheating,5,cheaters_only,kmeans_k2,1,28,28,,,9.858499999999992,False,30;103;110;158;160;206;210;223;230;237;308;309;310;321;323;334;350;357;378;381;401;411;413;427;431;432;440;442
T5_postcheating,10,cheaters_only,hdbscan,-1,40,40,,,12.844499999999996,False,8;103;112;160;198;206;224;229;230;232;237;251;256;273;284;308;309;310;321;323;329;348;350;357;361;373;378;381;388;401;402;403;415;416;421;431;440;442;445;471
T5_postcheating,10,cheaters_only,hdbscan,0,5,5,,,10.865999999999984,False,30;259;362;413;432
T5_postcheating,10,cheaters_only,hdbscan,1,6,6,,,13.650000000000006,False,110;158;210;223;248;427
T5_postcheating,10,cheaters_only,kmeans_k4,0,11,11,,,11.550000000000011,False,230;256;259;329;361;362;413;416;421;431;432
T5_postcheating,10,cheaters_only,kmeans_k4,1,10,10,,,13.775000000000006,False,103;224;232;251;321;357;373;378;402;415
T5_postcheating,10,cheaters_only,kmeans_k4,2,14,14,,,9.858499999999992,False,8;112;160;198;229;237;273;284;308;348;381;401;442;445
T5_postcheating,10,cheaters_only,kmeans_k4,3,16,16,,,13.432999999999993,False,30;110;158;206;210;223;248;309;310;323;350;388;403;427;440;471
T5_precheating,2,cheaters_only,hdbscan,-1,25,25,,,13.334000000000003,False,8;30;103;110;112;160;198;206;223;235;237;251;256;259;284;308;323;357;373;388;402;421;427;432;469
T5_precheating,2,cheaters_only,hdbscan,0,7,7,,,10.36699999999999,False,230;234;334;348;350;361;413
T5_precheating,2,cheaters_only,hdbscan,1,26,26,,,12.35499999999999,False,158;189;210;224;229;232;248;273;309;310;321;329;355;362;378;380;381;401;403;411;415;431;440;442;445;471
T5_precheating,2,cheaters_only,kmeans_k4,0,11,11,,,9.36699999999999,False,103;160;189;198;357;388;401;415;431;432;442
T5_precheating,2,cheaters_only,kmeans_k4,1,13,13,,,13.550000000000011,False,8;206;229;235;251;284;329;378;381;411;427;440;471
T5_precheating,2,cheaters_only,kmeans_k4,2,18,18,,,13.900000000000006,False,158;210;223;224;232;248;273;309;310;321;323;355;362;380;402;403;445;469
T5_precheating,2,cheaters_only,kmeans_k4,3,16,16,,,13.841999999999999,False,30;110;112;230;234;237;256;259;308;334;348;350;361;373;413;421
T5_precheating,5,cheaters_only,hdbscan,-1,34,34,,,13.900000000000006,False,110;160;198;206;210;229;230;232;234;235;237;251;259;273;284;308;309;310;323;329;350;357;361;373;378;380;401;402;411;421;431;432;440;445
T5_precheating,5,cheaters_only,hdbscan,0,12,12,,,14.007999999999996,False,8;112;158;189;224;248;256;321;334;362;388;471
T5_precheating,5,cheaters_only,hdbscan,1,6,6,,,10.866499999999988,False,348;355;403;413;415;469
T5_precheating,5,cheaters_only,kmeans_k3,0,22,22,,,12.9525,False,8;112;158;160;189;210;224;234;235;248;259;321;323;334;361;362;378;388;401;411;432;471
T5_precheating,5,cheaters_only,kmeans_k3,1,14,14,,,13.334000000000003,False,198;230;232;251;256;273;284;308;309;310;329;350;380;431
T5_precheating,5,cheaters_only,kmeans_k3,2,16,16,,,15.667000000000002,False,110;206;229;237;348;355;357;373;402;403;413;415;421;440;445;469
T5_precheating,10,cheaters_only,hdbscan,-1,23,23,,,15.667000000000002,False,8;112;198;206;210;224;232;234;235;259;284;310;334;357;361;373;378;380;403;411;413;421;440
T5_precheating,10,cheaters_only,hdbscan,0,7,7,,,28.467000000000013,False,110;308;309;350;355;362;402
T5_precheating,10,cheaters_only,hdbscan,1,13,13,,,13.650000000000006,False,158;160;189;229;248;251;256;321;431;432;445;469;471
T5_precheating,10,cheaters_only,kmeans_k2,0,17,17,,,17.733000000000004,False,8;110;224;256;259;284;308;309;310;334;350;355;361;362;402;413;421
T5_precheating,10,cheaters_only,kmeans_k2,1,26,26,,,15.5,False,112;158;160;189;198;206;210;229;232;234;235;248;251;321;357;373;378;380;403;411;431;432;440;445;469;471
