phase,window_s,mode,method,cluster_id,n_members,n_cheaters,cheater_rate,fisher_p,latency_median,is_high_risk,member_ids
T1_post,2,noncheaters_only,hdbscan,-1,56,0,,,,False,6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;391;393;396;398;405;408;463;464;468;14;86
T1_post,2,noncheaters_only,kmeans_k3,0,20,0,,,,False,91;93;96;150;190;214;221;227;240;250;320;325;328;340;370;375;377;398;405;464
T1_post,2,noncheaters_only,kmeans_k3,1,19,0,,,,False,6;39;40;61;69;73;76;90;183;215;241;253;278;288;354;371;384;14;86
T1_post,2,noncheaters_only,kmeans_k3,2,17,0,,,,False,165;166;176;212;265;275;286;307;313;322;343;391;393;396;408;463;468
T1_post,5,noncheaters_only,hdbscan,-1,29,0,,,,False,6;39;61;69;73;91;190;212;221;227;275;278;307;320;325;340;343;354;371;375;377;384;393;396;398;405;408;468;14
T1_post,5,noncheaters_only,hdbscan,0,15,0,,,,False,76;90;93;96;150;165;166;176;214;240;265;286;322;464;86
T1_post,5,noncheaters_only,hdbscan,1,5,0,,,,False,40;183;215;241;253
T1_post,5,noncheaters_only,kmeans_k2,0,23,0,,,,False,6;40;61;69;91;96;166;183;215;221;227;241;253;275;307;320;354;371;375;398;405;464;14
T1_post,5,noncheaters_only,kmeans_k2,1,26,0,,,,False,39;73;76;90;93;150;165;176;190;212;214;240;265;278;286;322;325;340;343;377;384;393;396;408;468;86
T1_post,10,noncheaters_only,hdbscan,-1,33,0,,,,False,39;40;61;69;76;150;165;166;176;183;190;212;214;215;221;253;265;275;286;307;325;340;343;354;371;377;384;396;405;408;444;464;86
T1_post,10,noncheaters_only,kmeans_k2,0,19,0,,,,False,39;61;76;150;166;176;190;214;221;275;307;325;340;354;384;396;405;464;86
T1_post,10,noncheaters_only,kmeans_k2,1,14,0,,,,False,40;69;165;183;212;215;253;265;286;343;371;377;408;444
T1_pre,2,noncheaters_only,hdbscan,-1,27,0,,,,False,6;39;40;61;96;150;190;214;215;240;250;253;265;275;286;288;313;320;322;328;343;354;408;463;464;468;14
T1_pre,2,noncheaters_only,hdbscan,0,9,0,,,,False,90;91;166;212;221;278;325;340;398
T1_pre,2,noncheaters_only,hdbscan,1,19,0,,,,False,4;69;73;76;165;176;183;227;307;370;371;375;377;384;391;393;396;405;86
T1_pre,2,noncheaters_only,kmeans_k3,0,21,0,,,,False,6;40;69;76;90;91;166;212;221;265;278;286;322;325;328;340;354;396;398;464;468
T1_pre,2,noncheaters_only,kmeans_k3,1,15,0,,,,False,61;150;165;176;227;250;275;288;313;320;370;371;377;384;463
T1_pre,2,noncheaters_only,kmeans_k3,2,19,0,,,,False,4;39;73;96;183;190;214;215;240;253;307;343;375;391;393;405;408;14;86
T1_pre,5,noncheaters_only,hdbscan,-1,33,0,,,,False,4;69;93;96;150;176;183;190;212;214;221;240;265;275;286;307;313;322;328;340;343;354;370;371;377;391;393;396;398;405;408;463;14
T1_pre,5,noncheaters_only,hdbscan,0,5,0,,,,False,39;61;76;166;468
T1_pre,5,noncheaters_only,hdbscan,1,18,0,,,,False,6;40;73;90;91;165;215;227;250;253;278;288;320;325;375;384;464;86
T1_pre,5,noncheaters_only,kmeans_k3,0,18,0,,,,False,39;61;76;150;166;176;183;221;240;286;307;320;322;391;393;398;408;464
T1_pre,5,noncheaters_only,kmeans_k3,1,19,0,,,,False,6;73;91;93;165;212;215;227;250;253;275;313;325;340;343;371;375;405;86
T1_pre,5,noncheaters_only,kmeans_k3,2,19,0,,,,False,4;40;69;90;96;190;214;265;278;288;328;354;370;377;384;396;463;468;14
T1_pre,10,noncheaters_only,hdbscan,-1,43,0,,,,False,39;40;61;69;73;76;90;93;166;176;190;212;214;221;227;240;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;375;384;391;393;408;463;464;468;14;86
T1_pre,10,noncheaters_only,kmeans_k2,0,22,0,,,,False,40;73;76;90;166;176;212;214;250;253;275;278;313;322;325;340;343;354;370;393;463;468
T1_pre,10,noncheaters_only,kmeans_k2,1,21,0,,,,False,39;61;69;93;190;221;227;240;265;286;288;307;320;328;375;384;391;408;464;14;86
T2_post,2,noncheaters_only,hdbscan,-1,13,0,,,,False,40;90;227;265;307;320;322;375;405;444;463;14;86
T2_post,2,noncheaters_only,hdbscan,0,28,0,,,,False,6;39;69;76;91;93;96;165;176;183;190;212;221;241;253;275;278;313;325;340;343;354;371;377;396;398;464;468
T2_post,2,noncheaters_only,hdbscan,1,11,0,,,,False,4;61;73;150;166;286;328;370;384;393;408
T2_post,2,noncheaters_only,kmeans_k3,0,18,0,,,,False,4;40;61;73;90;150;166;265;286;307;322;328;340;370;384;393;408;14
T2_post,2,noncheaters_only,kmeans_k3,1,17,0,,,,False,6;69;165;176;183;212;241;275;278;313;320;343;375;377;405;444;468
T2_post,2,noncheaters_only,kmeans_k3,2,17,0,,,,False,39;76;91;93;96;190;221;227;253;325;354;371;396;398;463;464;86
T2_post,5,noncheaters_only,hdbscan,-1,40,0,,,,False,4;39;40;61;69;73;76;91;93;96;150;166;183;190;212;221;253;265;275;278;286;307;320;322;325;340;343;354;375;377;384;396;398;405;408;444;463;464;468;86
T2_post,5,noncheaters_only,kmeans_k2,0,18,0,,,,False,40;76;91;93;96;183;253;286;307;320;322;340;354;375;377;444;468;86
T2_post,5,noncheaters_only,kmeans_k2,1,22,0,,,,False,4;39;61;69;73;150;166;190;212;221;265;275;278;325;343;384;396;398;405;408;463;464
T2_pre,2,noncheaters_only,hdbscan,-1,58,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;391;393;396;398;405;408;444;463;464;468;14;86
T2_pre,2,noncheaters_only,kmeans_k3,0,18,0,,,,False,6;40;69;76;90;93;150;215;227;241;275;278;328;370;371;384;393;396
T2_pre,2,noncheaters_only,kmeans_k3,1,23,0,,,,False,4;39;61;73;165;166;183;212;240;313;322;340;343;354;375;377;391;398;405;408;463;464;86
T2_pre,2,noncheaters_only,kmeans_k3,2,17,0,,,,False,91;96;176;190;214;221;250;253;265;286;288;307;320;325;444;468;14
T2_pre,5,noncheaters_only,hdbscan,-1,28,0,,,,False,4;69;73;90;165;166;176;183;214;221;240;250;253;278;288;313;328;340;377;384;393;398;405;408;444;464;468;86
T2_pre,5,noncheaters_only,hdbscan,0,18,0,,,,False,6;39;40;61;76;91;150;190;212;265;275;307;320;343;354;375;463;14
T2_pre,5,noncheaters_only,hdbscan,1,10,0,,,,False,93;96;215;227;286;322;325;370;391;396
T2_pre,5,noncheaters_only,kmeans_k2,0,22,0,,,,False,73;93;96;165;183;215;227;240;250;275;286;322;325;328;370;384;391;393;396;408;444;86
T2_pre,5,noncheaters_only,kmeans_k2,1,34,0,,,,False,4;6;39;40;61;69;76;90;91;150;166;176;190;212;214;221;253;265;278;288;307;313;320;340;343;354;375;377;398;405;463;464;468;14
T2_pre,10,noncheaters_only,hdbscan,-1,17,0,,,,False,69;76;90;150;212;215;240;307;313;320;322;328;370;375;384;408;86
T2_pre,10,noncheaters_only,hdbscan,0,5,0,,,,False,39;165;288;377;396
T2_pre,10,noncheaters_only,hdbscan,1,13,0,,,,False,61;73;214;221;250;275;278;286;393;444;463;464;468
T2_pre,10,noncheaters_only,kmeans_k2,0,15,0,,,,False,39;69;90;150;165;215;240;278;288;307;320;375;377;384;396
T2_pre,10,noncheaters_only,kmeans_k2,1,20,0,,,,False,61;73;76;212;214;221;250;275;286;313;322;328;370;393;408;444;463;464;468;86
T3_post,2,noncheaters_only,hdbscan,-1,24,0,,,,False,40;69;73;91;93;176;183;190;221;227;241;286;288;325;340;370;375;384;391;393;405;408;463;86
T3_post,2,noncheaters_only,hdbscan,0,6,0,,,,False,6;212;253;307;343;468
T3_post,2,noncheaters_only,hdbscan,1,24,0,,,,False,4;39;61;76;90;96;150;165;166;214;215;250;265;275;313;320;322;328;354;377;396;398;464;14
T3_post,2,noncheaters_only,kmeans_k2,0,28,0,,,,False,4;6;39;69;73;90;91;165;176;190;212;214;227;250;253;286;307;320;322;340;343;354;370;375;391;393;463;468
T3_post,2,noncheaters_only,kmeans_k2,1,26,0,,,,False,40;61;76;93;96;150;166;183;215;221;241;265;275;288;313;325;328;377;384;396;398;405;408;464;14;86
T3_post,5,noncheaters_only,hdbscan,-1,43,0,,,,False,6;39;40;61;69;76;90;93;96;150;166;183;190;212;221;227;241;250;253;265;275;286;288;307;313;320;322;325;328;340;343;354;377;384;393;396;398;405;408;463;464;468;86
T3_post,5,noncheaters_only,kmeans_k4,0,11,0,,,,False,61;96;183;190;221;241;250;288;307;377;393
T3_post,5,noncheaters_only,kmeans_k4,1,11,0,,,,False,6;69;93;212;265;286;328;343;384;405;468
T3_post,5,noncheaters_only,kmeans_k4,2,11,0,,,,False,40;76;150;166;227;275;313;322;325;354;408
T3_post,5,noncheaters_only,kmeans_k4,3,10,0,,,,False,39;90;253;320;340;396;398;463;464;86
T3_pre,2,noncheaters_only,hdbscan,-1,57,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;375;377;384;391;393;396;398;405;408;444;463;464;468;14;86
T3_pre,2,noncheaters_only,kmeans_k3,0,19,0,,,,False,4;39;73;76;91;96;165;212;215;253;278;313;328;375;396;444;463;464;14
T3_pre,2,noncheaters_only,kmeans_k3,1,20,0,,,,False,90;150;183;221;240;241;250;286;307;320;322;325;340;354;377;384;391;393;468;86
T3_pre,2,noncheaters_only,kmeans_k3,2,18,0,,,,False,6;40;61;69;93;166;176;190;214;227;265;275;288;343;370;398;405;408
T3_pre,5,noncheaters_only,hdbscan,-1,21,0,,,,False,61;73;90;190;214;221;240;250;253;275;307;325;343;354;384;396;398;408;468;14;86
T3_pre,5,noncheaters_only,hdbscan,0,30,0,,,,False,4;6;39;69;76;91;93;150;165;176;183;212;215;227;241;265;278;286;288;313;320;322;328;340;370;393;405;444;463;464
T3_pre,5,noncheaters_only,hdbscan,1,5,0,,,,False,40;96;166;375;377
T3_pre,5,noncheaters_only,kmeans_k3,0,20,0,,,,False,6;39;61;69;76;93;165;176;214;240;275;288;320;328;343;354;370;444;463;14
T3_pre,5,noncheaters_only,kmeans_k3,1,18,0,,,,False,90;91;150;183;190;215;221;227;241;286;307;313;322;325;384;393;396;408
T3_pre,5,noncheaters_only,kmeans_k3,2,18,0,,,,False,4;40;73;96;166;212;250;253;265;278;340;375;377;398;405;464;468;86
T3_pre,10,noncheaters_only,hdbscan,-1,37,0,,,,False,4;6;39;61;90;165;183;212;214;215;221;227;240;241;250;275;278;286;288;307;313;320;322;328;340;343;354;370;375;384;393;405;408;444;463;464;468
T3_pre,10,noncheaters_only,kmeans_k4,0,11,0,,,,False,165;183;221;240;275;288;322;354;393;444;464
T3_pre,10,noncheaters_only,kmeans_k4,1,11,0,,,,False,6;61;214;215;227;241;250;320;328;370;463
T3_pre,10,noncheaters_only,kmeans_k4,2,7,0,,,,False,212;307;340;343;375;384;405
T3_pre,10,noncheaters_only,kmeans_k4,3,8,0,,,,False,4;39;90;278;286;313;408;468
T4_post,2,noncheaters_only,hdbscan,-1,36,0,,,,False,4;6;40;61;69;76;90;91;176;183;190;212;215;221;227;240;241;253;265;275;286;288;307;313;320;322;328;340;343;377;396;398;405;408;444;14
T4_post,2,noncheaters_only,hdbscan,0,15,0,,,,False,73;93;96;150;165;166;214;250;325;354;370;375;391;393;463
T4_post,2,noncheaters_only,hdbscan,1,6,0,,,,False,39;278;384;464;468;86
T4_post,2,noncheaters_only,kmeans_k3,0,22,0,,,,False,6;40;69;76;93;96;166;176;183;212;221;250;265;275;288;307;325;375;377;398;444;463
T4_post,2,noncheaters_only,kmeans_k3,1,18,0,,,,False,61;73;90;150;165;214;227;253;322;328;343;354;370;391;393;408;14;86
T4_post,2,noncheaters_only,kmeans_k3,2,17,0,,,,False,4;39;91;190;215;240;241;278;286;313;320;340;384;396;405;464;468
T4_post,5,noncheaters_only,hdbscan,-1,24,0,,,,False,4;6;39;40;61;93;190;221;227;240;241;253;265;278;286;288;322;343;354;375;377;396;464;468
T4_post,5,noncheaters_only,hdbscan,0,10,0,,,,False,69;76;96;165;183;325;391;393;444;463
T4_post,5,noncheaters_only,hdbscan,1,23,0,,,,False,73;90;91;150;166;176;212;214;215;250;275;307;313;320;328;340;370;384;398;405;408;14;86
T4_post,5,noncheaters_only,kmeans_k3,0,18,0,,,,False,61;69;73;76;96;165;183;190;241;325;343;354;391;393;405;444;463;464
T4_post,5,noncheaters_only,kmeans_k3,1,19,0,,,,False,4;6;39;40;91;150;214;215;227;265;288;307;320;322;340;375;377;468;86
T4_post,5,noncheaters_only,kmeans_k3,2,20,0,,,,False,90;93;166;176;212;221;240;250;253;275;278;286;313;328;370;384;396;398;408;14
T4_post,10,noncheaters_only,hdbscan,-1,26,0,,,,False,6;39;69;76;93;212;215;227;240;241;250;278;286;288;320;322;325;328;354;375;384;393;398;408;444;468
T4_post,10,noncheaters_only,hdbscan,0,6,0,,,,False,40;183;221;265;307;377
T4_post,10,noncheaters_only,hdbscan,1,25,0,,,,False,4;61;73;90;91;96;150;165;166;176;190;214;253;275;313;340;343;370;391;396;405;463;464;14;86
T4_post,10,noncheaters_only,kmeans_k2,0,25,0,,,,False,6;40;69;73;91;165;183;214;221;227;241;265;307;322;325;328;343;375;377;384;393;405;408;464;468
T4_post,10,noncheaters_only,kmeans_k2,1,32,0,,,,False,4;39;61;76;90;93;96;150;166;176;190;212;215;240;250;253;275;278;286;288;313;320;340;354;370;391;396;398;444;463;14;86
T4_pre,2,noncheaters_only,hdbscan,-1,56,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;375;377;384;391;393;396;398;405;408;444;463;464;468;14;86
T4_pre,2,noncheaters_only,kmeans_k3,0,18,0,,,,False,4;6;39;96;166;176;212;215;221;240;253;320;343;354;384;464;468;14
T4_pre,2,noncheaters_only,kmeans_k3,1,20,0,,,,False,73;90;91;150;183;190;250;275;286;313;322;325;328;370;377;391;396;408;444;463
T4_pre,2,noncheaters_only,kmeans_k3,2,18,0,,,,False,40;61;69;76;93;165;227;241;265;278;288;307;340;375;393;398;405;86
T4_pre,5,noncheaters_only,hdbscan,-1,23,0,,,,False,69;93;96;165;183;212;214;215;240;253;275;286;307;322;325;340;384;393;396;408;463;468;86
T4_pre,5,noncheaters_only,hdbscan,0,5,0,,,,False,6;221;328;375;391
T4_pre,5,noncheaters_only,hdbscan,1,29,0,,,,False,4;39;40;61;73;76;90;91;150;166;176;190;227;241;250;265;278;288;313;320;343;354;370;377;398;405;444;464;14
T4_pre,5,noncheaters_only,kmeans_k2,0,31,0,,,,False,40;61;69;73;90;91;150;166;176;190;214;215;227;241;286;288;313;320;340;343;370;377;384;396;398;405;408;444;463;464;86
T4_pre,5,noncheaters_only,kmeans_k2,1,26,0,,,,False,4;6;39;76;93;96;165;183;212;221;240;250;253;265;275;278;307;322;325;328;354;375;391;393;468;14
T4_pre,10,noncheaters_only,hdbscan,-1,27,0,,,,False,6;61;176;214;215;221;240;253;286;313;320;322;328;354;370;375;377;384;391;393;405;408;444;463;464;468;86
T4_pre,10,noncheaters_only,hdbscan,0,8,0,,,,False,73;183;212;288;307;340;343;14
T4_pre,10,noncheaters_only,hdbscan,1,13,0,,,,False,4;40;69;76;90;91;96;165;250;265;275;278;325
T4_pre,10,noncheaters_only,kmeans_k2,0,27,0,,,,False,6;40;69;76;90;91;96;165;214;215;221;240;250;253;265;275;278;286;322;325;328;354;375;377;391;444;468
T4_pre,10,noncheaters_only,kmeans_k2,1,21,0,,,,False,4;61;73;176;183;212;288;307;313;320;340;343;370;384;393;405;408;463;464;14;86
T5_Epost,2,noncheaters_only,hdbscan,-1,57,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;391;393;396;398;405;408;444;464;468;14;86
T5_Epost,2,noncheaters_only,kmeans_k2,0,27,0,,,,False,40;61;73;90;96;150;212;221;240;241;253;278;288;328;370;371;375;377;384;391;393;396;408;464;468;14;86
T5_Epost,2,noncheaters_only,kmeans_k2,1,30,0,,,,False,4;6;39;69;76;91;93;165;166;176;183;190;214;215;227;250;265;275;286;307;313;320;322;325;340;343;354;398;405;444
T5_Epost,5,noncheaters_only,hdbscan,-1,32,0,,,,False,4;73;90;96;150;183;190;212;221;241;250;253;265;278;286;288;307;320;322;343;354;370;371;384;393;396;398;408;444;464;468;14
T5_Epost,5,noncheaters_only,hdbscan,0,16,0,,,,False,39;40;61;76;93;165;215;227;240;275;313;325;328;340;377;405
T5_Epost,5,noncheaters_only,hdbscan,1,5,0,,,,False,69;166;176;375;86
T5_Epost,5,noncheaters_only,kmeans_k2,0,27,0,,,,False,39;40;61;76;165;183;190;212;215;221;227;240;241;250;253;275;278;286;307;320;325;340;343;354;371;396;14
T5_Epost,5,noncheaters_only,kmeans_k2,1,26,0,,,,False,4;69;73;90;93;96;150;166;176;265;288;313;322;328;370;375;377;384;393;398;405;408;444;464;468;86
T5_Epost,10,noncheaters_only,hdbscan,-1,39,0,,,,False,39;40;61;69;73;76;90;150;166;176;183;190;221;227;240;241;250;253;265;275;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;393;14;86
T5_Epost,10,noncheaters_only,kmeans_k4,0,12,0,,,,False,39;227;240;241;250;288;313;320;328;370;375;384
T5_Epost,10,noncheaters_only,kmeans_k4,1,11,0,,,,False,40;73;76;90;183;190;221;325;340;371;393
T5_Epost,10,noncheaters_only,kmeans_k4,2,7,0,,,,False,150;166;176;265;275;343;86
T5_Epost,10,noncheaters_only,kmeans_k4,3,9,0,,,,False,61;69;253;286;307;322;354;377;14
T5_Epre,2,noncheaters_only,hdbscan,-1,58,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;391;393;396;398;405;408;444;463;464;468;14;86
T5_Epre,2,noncheaters_only,kmeans_k3,0,11,0,,,,False,6;166;253;265;288;307;320;322;343;377;14
T5_Epre,2,noncheaters_only,kmeans_k3,1,21,0,,,,False,4;40;69;73;91;96;212;214;215;250;278;340;354;371;375;384;391;396;398;444;86
T5_Epre,2,noncheaters_only,kmeans_k3,2,26,0,,,,False,39;61;76;90;93;150;165;176;183;190;221;227;240;241;275;286;313;325;328;370;393;405;408;463;464;468
T5_Epre,5,noncheaters_only,hdbscan,-1,58,0,,,,False,4;6;39;40;61;69;73;76;90;91;93;96;150;165;166;176;183;190;212;214;215;221;227;240;241;250;253;265;275;278;286;288;307;313;320;322;325;328;340;343;354;370;371;375;377;384;391;393;396;398;405;408;444;463;464;468;14;86
T5_Epre,5,noncheaters_only,kmeans_k4,0,13,0,,,,False,6;39;96;166;183;265;286;288;313;325;343;377;468
T5_Epre,5,noncheaters_only,kmeans_k4,1,15,0,,,,False,4;69;90;150;165;176;214;221;250;328;391;396;398;463;464
T5_Epre,5,noncheaters_only,kmeans_k4,2,15,0,,,,False,76;190;215;227;253;278;322;354;371;384;405;408;444;14;86
T5_Epre,5,noncheaters_only,kmeans_k4,3,15,0,,,,False,40;61;73;91;93;212;240;241;275;307;320;340;370;375;393
T5_Epre,10,noncheaters_only,hdbscan,-1,19,0,,,,False,39;69;73;96;166;212;227;241;275;288;313;320;328;340;343;375;377;408;464
T5_Epre,10,noncheaters_only,hdbscan,0,11,0,,,,False,4;6;61;91;183;190;265;325;370;393;463
T5_Epre,10,noncheaters_only,hdbscan,1,19,0,,,,False,40;76;90;150;165;214;215;221;240;250;278;286;307;322;354;384;444;468;86
T5_Epre,10,noncheaters_only,kmeans_k2,0,26,0,,,,False,40;73;76;90;150;165;214;215;221;227;240;241;250;278;286;307;313;322;340;354;384;408;444;464;468;86
T5_Epre,10,noncheaters_only,kmeans_k2,1,23,0,,,,False,4;6;39;61;69;91;96;166;183;190;212;265;275;288;320;325;328;343;370;375;377;393;463
T5_alone,2,noncheaters_only,hdbscan,-1,47,0,,,,False,4;6;39;40;61;69;76;90;91;96;150;165;166;176;183;190;214;215;221;227;240;241;250;253;265;286;288;307;320;322;340;343;354;370;377;384;393;396;398;405;408;444;463;464;468;14;86
T5_alone,2,noncheaters_only,hdbscan,0,5,0,,,,False,73;93;275;328;375
T5_alone,2,noncheaters_only,hdbscan,1,5,0,,,,False,212;278;313;325;391
T5_alone,2,noncheaters_only,kmeans_k3,0,18,0,,,,False,39;40;61;165;215;221;250;286;288;307;322;340;354;384;396;405;444;468
T5_alone,2,noncheaters_only,kmeans_k3,1,17,0,,,,False,6;93;96;150;183;214;240;265;275;328;343;370;393;398;408;14;86
T5_alone,2,noncheaters_only,kmeans_k3,2,22,0,,,,False,4;69;73;76;90;91;166;176;190;212;227;241;253;278;313;320;325;375;377;391;463;464
T5_alone,5,noncheaters_only,hdbscan,-1,29,0,,,,False,61;73;76;93;150;176;183;190;214;215;227;241;253;265;278;307;320;325;340;343;354;370;377;391;393;398;444;468;86
T5_alone,5,noncheaters_only,hdbscan,0,7,0,,,,False,6;91;96;275;375;396;405
T5_alone,5,noncheaters_only,hdbscan,1,21,0,,,,False,4;39;40;69;90;165;166;212;221;240;250;286;288;313;322;328;384;408;463;464;14
T5_alone,5,noncheaters_only,kmeans_k3,0,25,0,,,,False,39;40;69;73;90;165;166;183;190;212;215;221;240;241;250;278;286;288;307;322;408;444;464;468;14
T5_alone,5,noncheaters_only,kmeans_k3,1,16,0,,,,False,4;61;76;93;253;313;328;354;370;375;377;384;393;396;398;463
T5_alone,5,noncheaters_only,kmeans_k3,2,16,0,,,,False,6;91;96;150;176;214;227;265;275;320;325;340;343;391;405;86
T5_alone,10,noncheaters_only,hdbscan,-1,34,0,,,,False,6;40;73;96;150;165;166;176;183;190;214;215;221;241;250;253;265;278;286;288;307;313;328;343;375;384;391;393;405;408;463;464;468;86
T5_alone,10,noncheaters_only,hdbscan,0,14,0,,,,False,39;61;69;76;90;93;212;240;322;325;340;354;370;14
T5_alone,10,noncheaters_only,hdbscan,1,9,0,,,,False,4;91;227;275;320;377;396;398;444
T5_alone,10,noncheaters_only,kmeans_k2,0,27,0,,,,False,4;6;39;40;91;150;166;183;214;215;227;265;275;286;288;313;320;375;377;384;391;393;396;398;405;444;463
T5_alone,10,noncheaters_only,kmeans_k2,1,30,0,,,,False,61;69;73;76;90;93;96;165;176;190;212;221;240;241;250;253;278;307;322;325;328;340;343;354;370;408;464;468;14;86
